,Dataset,Datatype,Train Set,Train Sparsity,Evaluation Set,Evaluation Sparsity,Embedding Method,Prediction Method,Task,Accuracy,RMSE
49,Smartvote,Original,Train,0,Test,10,PCA,Matrix Factorization,Impute,0.8034482758620689,0.26936132076171376
50,Smartvote,Original,Train,0,Test,10,PCA,Matrix Factorization,Overall,0.8130574712643678,0.2611047692848749
51,Smartvote,Original,Train,20,Train,20,PCA,Matrix Factorization,Fit,0.8096177558569667,0.26557689569999315
52,Smartvote,Original,Train,20,Train,20,PCA,Matrix Factorization,Impute,0.803822441430333,0.27235867183634566
53,Smartvote,Original,Train,20,Train,20,PCA,Matrix Factorization,Overall,0.80845869297164,0.26693325092726367
54,Smartvote,Original,Train,20,Test,20,PCA,Matrix Factorization,Fit,0.8136206896551724,0.263663266787786
55,Smartvote,Original,Train,20,Test,20,PCA,Matrix Factorization,Impute,0.7983908045977012,0.271912279464932
56,Smartvote,Original,Train,20,Test,20,PCA,Matrix Factorization,Overall,0.8105747126436782,0.2653130693232152
57,Smartvote,Original,Train,30,Train,30,PCA,Matrix Factorization,Fit,0.8066561198613406,0.2699870264826817
58,Smartvote,Original,Train,30,Train,30,PCA,Matrix Factorization,Impute,0.7923719313978254,0.27886122803218416
59,Smartvote,Original,Train,30,Train,30,PCA,Matrix Factorization,Overall,0.8024660912453762,0.2725901256038691
60,Smartvote,Original,Train,30,Test,30,PCA,Matrix Factorization,Fit,0.8014313597918022,0.2700410315489594
61,Smartvote,Original,Train,30,Test,30,PCA,Matrix Factorization,Impute,0.8059561128526646,0.2757442899443049
62,Smartvote,Original,Train,30,Test,30,PCA,Matrix Factorization,Overall,0.8027586206896552,0.2717139873449274
63,Smartvote,Original,Train,40,Train,40,PCA,Matrix Factorization,Fit,0.7996437868201123,0.2789551032219552
64,Smartvote,Original,Train,40,Train,40,PCA,Matrix Factorization,Impute,0.7882860665844637,0.28618937099043307
65,Smartvote,Original,Train,40,Train,40,PCA,Matrix Factorization,Overall,0.7951006987258529,0.28184881032934633
66,Smartvote,Original,Train,40,Test,40,PCA,Matrix Factorization,Fit,0.8013793103448276,0.27723792758086496
67,Smartvote,Original,Train,40,Test,40,PCA,Matrix Factorization,Impute,0.7901149425287356,0.286200700617873
68,Smartvote,Original,Train,40,Test,40,PCA,Matrix Factorization,Overall,0.7968735632183908,0.28082303679566817
69,Smartvote,Original,Train,80,Train,80,PCA,Matrix Factorization,Fit,0.7437731196054254,0.32302601227005384
70,Smartvote,Original,Train,80,Train,80,PCA,Matrix Factorization,Impute,0.720859021783806,0.3365669590866978
71,Smartvote,Original,Train,80,Train,80,PCA,Matrix Factorization,Overall,0.72544184134813,0.33385876972336903
72,Smartvote,Original,Train,80,Test,80,PCA,Matrix Factorization,Fit,0.7450574712643678,0.32450379129562895
73,Smartvote,Original,Train,80,Test,80,PCA,Matrix Factorization,Impute,0.7165517241379311,0.33853016432605576
74,Smartvote,Original,Train,80,Test,80,PCA,Matrix Factorization,Overall,0.7222528735632184,0.3357248897199704
75,Smartvote,Original,Train,90,Train,90,PCA,Matrix Factorization,Fit,0.7225647348951911,0.3379704312127351
76,Smartvote,Original,Train,90,Train,90,PCA,Matrix Factorization,Impute,0.6847483136287807,0.3535236130979115
77,Smartvote,Original,Train,90,Train,90,PCA,Matrix Factorization,Overall,0.6882778462803123,0.3520719827886284
78,Smartvote,Original,Train,90,Test,90,PCA,Matrix Factorization,Fit,0.6935960591133005,0.3491608216130203
79,Smartvote,Original,Train,90,Test,90,PCA,Matrix Factorization,Impute,0.6838742393509127,0.3544293168612159
80,Smartvote,Original,Train,90,Test,90,PCA,Matrix Factorization,Overall,0.6847816091954023,0.35393759063805097
81,Smartvote,Original,Train,50,Train,50,PCA,Matrix Factorization,Fit,0.7906488486019929,0.288568750675987
82,Smartvote,Original,Train,50,Train,50,PCA,Matrix Factorization,Impute,0.7781978064767343,0.296063403249389
83,Smartvote,Original,Train,50,Train,50,PCA,Matrix Factorization,Overall,0.7843403205918619,0.29236604131317734
84,Smartvote,Original,Train,50,Test,50,PCA,Matrix Factorization,Fit,0.7928238583410997,0.288420438201847
85,Smartvote,Original,Train,50,Test,50,PCA,Matrix Factorization,Impute,0.7743194192377496,0.2956533759503021
86,Smartvote,Original,Train,50,Test,50,PCA,Matrix Factorization,Overall,0.7834482758620689,0.29208512666106423
