,x,y
386,-0.2613911,0.7913578
387,-0.26558948,0.88641036
388,-0.7539592,0.4891703
389,1.4736676,0.24330015
390,1.4623278,0.12898356
391,0.45444041,0.64538425
392,0.0322299,-0.021348637
394,0.06688836,-1.2674787
395,-0.29413435,-1.3536804
396,0.85153157,-0.059843693
397,-0.98030484,0.9531028
398,1.4858112,0.07994462
399,0.7931926,0.50554377
400,-1.1505029,0.51823944
402,0.38034374,0.89998966
403,1.5802809,0.092845395
404,-0.13975397,-0.42162052
406,0.46548235,-0.13927786
407,1.2664226,-0.03884954
408,1.3644564,0.19440609
409,0.65206605,0.094841525
411,1.224037,0.26353773
413,1.5240977,0.08264747
415,-0.12956499,0.882529
416,-0.01310131,-1.4279506
418,-1.6189502,0.15848999
419,-0.68315417,-1.0998749
420,-0.43460935,-0.46367642
421,-0.4902838,-0.3656534
422,-0.6956993,1.1481574
423,-0.82181656,-1.1363944
424,0.0010825545,0.09861128
425,0.2130139,-0.26573944
426,1.1106089,-0.05147464
427,1.4791708,0.027077578
428,1.1515473,0.24667642
429,1.3766568,0.19494039
430,1.5446848,0.06111109
431,1.2941599,0.07521035
432,1.5468879,0.0376262
433,-2.1400242,-0.08778594
434,-1.8320619,0.15297386
435,-2.0045278,0.053020246
436,0.29759097,-1.4711449
437,-1.2406704,0.76782584
438,1.3472677,-0.0026395703
439,-0.9783615,0.17007573
440,-1.5700318,0.57033336
441,0.057082653,-0.28131202
443,0.016896889,-0.65196073
444,0.24505518,-0.9013408
445,0.18741368,-1.1313121
446,-1.323999,0.1949093
447,0.011431441,-0.5986421
448,0.3321188,-0.84319556
449,0.16810374,-1.0972819
450,0.18861996,-1.294855
451,-1.7791245,1.3472906
452,-0.075790726,-0.17319399
453,0.3796091,-1.0879226
454,1.5199754,0.22379737
455,-0.3880881,1.2449342
457,-0.043399736,-0.044579856
458,1.5539479,-0.03730706
461,-0.4617135,-0.13286489
462,-1.4058447,-0.754666
463,-0.9642205,-0.5601253
464,-0.24123903,0.6828902
465,-0.05014021,1.2458756
466,-0.7528438,-0.20687953
467,0.30933976,-0.67812496
468,1.3762414,0.29832914
469,1.118636,0.15077806
470,1.390595,-0.03325623
471,1.5146196,0.3488671
472,1.2185694,0.30205157
473,1.0490786,-0.3575608
474,-0.81385034,-1.2110713
475,-1.6223097,-0.01008148
476,-2.3350554,-0.13513629
477,-0.3439039,-0.1344769
478,-0.033582687,-0.4172566
479,1.4477217,-0.0014704177
480,-0.7634836,-1.2464191
481,0.107717395,0.8052734
482,-1.262089,0.3949869
483,1.0626462,0.23996042
484,1.4687002,-0.004726817
485,-1.2680151,-1.2446417
486,0.35593516,-1.198135
487,-0.62191105,-0.38816866
488,-0.31112546,0.6377349
489,-1.3751018,0.6858438
490,0.7230402,0.2578147
491,1.329663,0.020085432
492,1.648989,0.06340233
493,1.1279117,0.13404632
494,1.5535209,0.01922005
495,-2.0180235,0.28442976
496,-1.7130514,0.5898905
498,-0.9253217,0.89395374
499,0.53714836,-0.26223585
500,-0.69385636,0.6423102
503,-0.37613094,1.1334356
504,-1.9627618,0.48574758
505,1.2221394,0.42665398
506,-0.71863675,-1.1161649
510,-0.5142807,1.3906341
511,0.06947279,0.37248307
512,-0.20319337,0.74964887
513,-0.17264113,1.0166873
514,0.18884642,-0.27210918
516,-0.18645027,0.62553567
517,0.92078507,0.3121
518,1.1662334,0.25019377
519,1.4078767,0.15489037
520,1.2833394,-0.21428207
521,-1.7402112,0.23026171
522,-0.7915489,-0.5696611
523,-0.111225806,1.0993918
524,-1.9560833,0.37404948
525,1.6389344,0.14375377
526,-0.6014761,-0.86601835
527,0.10896154,0.26988918
528,-1.1274815,0.94521755
529,1.3625493,0.05738998
531,1.3012778,0.13614644
532,-1.1025811,0.07264087
533,0.14668863,-1.16795
534,-0.18450496,-1.5332406
535,0.25313777,-0.7148683
536,0.1737644,-0.73264885
537,-0.069943875,-0.22389156
538,-0.25565863,-1.4922969
539,0.2206771,0.7059058
541,-0.14502506,-0.17705128
542,0.438285,0.32835278
543,0.2672655,-1.4560413
544,0.35947067,-1.0872
545,0.08193037,-1.3420728
546,-1.2517416,0.42441693
547,-0.31714875,1.3054774
548,-0.48589683,-1.0178529
550,-0.38897857,0.5942552
551,0.003948644,0.5407213
552,0.092009306,0.670332
553,1.4428911,0.14396982
554,-0.18693298,-0.22890787
555,1.4336084,0.07782493
557,0.96033585,-0.15091416
558,-1.7245566,0.07462921
559,-0.78937924,-0.6812875
560,-0.711087,-0.71873486
562,0.17443766,-1.4336919
563,-1.1649042,0.17866634
564,-1.5667021,0.3200427
565,-2.0074713,0.69376415
566,-1.3192558,-1.3608046
567,-0.59607184,-1.1056174
568,-1.6606714,0.58067083
569,-0.20469984,-0.59122914
570,0.56259567,-0.70453644
571,-1.1359,0.36226436
572,0.6165018,0.8932614
573,0.4251445,-1.0225656
574,0.07111193,-1.4270812
575,1.4852287,0.28808585
577,-0.110602885,-1.5762159
578,1.0703919,0.38608316
579,-0.038270444,-0.69399977
580,0.063326806,1.001277
581,1.5000242,0.22434838
582,-1.4931302,0.78237003
583,-1.3627527,0.69095194
584,0.8857113,-0.23599648
585,-0.26777145,-1.3612611
586,-0.9543689,-1.3152832
587,-1.2330116,-1.4001646
588,0.106754094,0.2474251
589,-0.91774416,1.261727
591,-0.26969188,1.021765
593,1.3941356,-0.0031907102
594,1.4047655,-0.1906551
595,1.450185,-0.02088207
596,1.4190998,0.15133634
597,1.1571453,0.2612307
599,-1.2325512,-0.734358
600,-0.55631447,-0.6221541
601,0.34096366,0.16601054
602,-0.29239124,-1.081741
603,-0.16339685,-1.3235362
604,0.28590846,0.94361526
605,-0.71767277,-1.3988348
606,0.22555374,0.17855096
607,-0.1552968,0.28222826
608,-0.23080033,0.9085348
609,-0.5921132,-0.6962147
610,-1.672347,0.91781217
611,-0.5565646,-1.4045216
612,0.6719951,0.18479463
613,-0.83431923,-0.7934352
614,0.6948976,-0.093979605
615,0.114455655,0.60993063
616,0.036151543,-0.540961
617,0.5513856,-0.83043337
618,-2.0281806,-0.027122386
619,-0.122326545,0.42411935
620,0.17493938,-1.010247
621,0.8269224,-0.44290507
622,1.5591463,0.067126505
623,-0.78540945,0.41515392
624,-1.5520484,1.209017
625,0.096686825,-1.0244102
626,-0.074007034,0.80973333
627,-0.4794973,1.3298068
629,-0.78365356,-0.94542426
630,-0.030402541,-0.81663454
632,1.4544683,0.19244345
633,1.3396904,0.097075164
634,1.0423247,0.11741235
635,1.5577401,-0.0880016
636,1.2448349,-0.033377975
637,-1.0313604,-0.41648245
638,-0.3074606,-0.6209046
639,0.15222253,-1.2276132
640,-0.04230006,-1.579977
641,0.3723442,-1.0573859
642,-1.5954795,0.21471308
643,-1.8260522,-0.28212047
645,-0.7923302,1.4399896
646,-1.9030403,-0.029564753
647,-0.5425224,-0.4503603
648,1.2757494,0.23066531
649,0.043226928,0.44413
650,-0.5323788,-1.3931557
651,-0.64677954,1.0790799
652,-0.2524217,-0.30912042
653,-0.082262695,0.5979859
656,0.18619837,-1.3917695
657,-0.08967961,0.13972607
658,-0.051007137,0.4221883
659,-0.2108621,0.81931823
661,-0.17237604,-1.2791524
662,-0.4753372,-1.5411062
663,0.26401126,-1.4538031
664,1.4929894,0.009015436
665,-0.3101839,-0.75485456
666,1.6712818,0.18051398
667,-0.30971256,0.5949609
668,0.18803121,-0.45913687
669,0.12523715,-0.79432076
671,0.8857236,-0.16051362
673,0.17764919,1.3102226
674,-0.14677359,0.9368072
675,-0.4597835,-0.8359452
676,-0.0037627965,0.5810431
677,-0.44378096,-0.94044644
678,-0.46126425,0.9630273
679,-0.6906914,0.955943
680,0.010376811,0.8429874
681,1.5146464,-0.035145532
682,-1.9188042,0.37535867
683,-2.0459223,-0.637572
684,-0.99583465,-1.052477
685,-1.6031477,0.23587999
686,0.28712118,-1.4209291
689,0.077322885,0.622289
690,0.3626902,0.24140172
691,-0.05269745,0.5792581
692,-0.700102,-0.92430097
694,-0.2625494,-0.61274177
695,1.2581756,0.023633942
696,-0.5673676,0.13215542
697,-0.05152963,0.76761174
699,0.0046830177,-0.46387136
700,0.008961573,-0.86815983
701,0.11280395,-1.5812553
702,1.2414799,0.25192434
703,1.1381994,0.19741742
704,1.6227261,0.19747041
705,0.60976106,0.11724492
707,-0.42859715,-1.6127545
708,0.1975327,-1.2974962
709,-0.19894677,0.81235886
711,-1.784613,1.1990513
712,0.88676953,0.607065
713,-0.57953686,-1.5283731
715,-1.3199614,-0.85111254
718,1.583906,0.029039424
719,1.1517704,0.12093414
720,1.2354814,-0.1258735
721,0.946766,0.26869166
722,1.393951,-0.20084438
723,1.3679218,-0.014893784
724,0.87739134,-0.0040194653
725,1.4493093,-0.18891416
727,-0.74466264,-0.3959991
728,1.2193768,0.58702683
729,1.1923727,0.08487308
730,-0.6477103,-0.32888678
731,-0.3529737,-0.8004344
732,-0.40005612,-0.71427786
733,-0.2855391,-0.17021835
735,0.2359754,-1.3706961
737,-1.3580947,0.041063864
738,0.5492927,-0.41045317
739,-0.82032996,-0.8870344
740,1.0111088,-0.14625446
741,-0.08755639,0.37262592
742,-1.3316929,0.6964811
