,x,y
291,2.013354,1.518142
292,9.807034,-6.612271
293,18.387608,-13.676227
294,-2.679334,3.8568602
295,11.903391,-0.6631406
296,1.6348646,5.2480288
298,2.1421554,-3.0705562
299,0.25603458,0.4820144
301,17.562023,-18.34259
302,16.538961,-2.8399282
303,9.115308,-5.052351
304,4.5784717,-2.9987178
305,4.2747126,-1.9504459
306,2.1647873,-2.6569357
307,0.98829484,-2.7149706
309,20.203802,-23.993826
310,15.609831,-13.300339
311,2.3140893,2.2810717
312,6.2718234,-7.2071943
313,3.2308776,0.35986078
314,15.717323,-8.287777
315,1.210368,5.3932085
316,6.568802,-1.9881859
317,22.90274,-29.096502
318,-0.94550025,4.779928
320,3.8696766,-3.2055495
321,11.593395,-4.665792
323,9.660541,-4.098815
324,13.188687,-3.4477396
325,2.3059995,-1.13481
326,13.78365,-14.065785
327,2.0771673,-2.3567312
328,8.123994,-2.185619
329,13.77134,-1.8733382
331,2.1996186,2.4707217
332,17.216188,-20.782595
333,-2.3081362,1.7053504
334,12.864878,-14.609892
336,-1.8419235,10.992313
337,8.302601,3.212363
338,-0.24511999,1.103892
339,2.93437,4.32791
340,3.3320866,7.4765606
341,21.048134,-27.384499
342,3.7207537,-2.472773
343,-0.007979304,-0.4380719
344,3.6131504,0.02910404
345,-0.6693561,1.742188
346,1.7567232,2.3820276
347,25.36862,-25.66922
348,20.015636,-18.506441
351,8.504145,-9.388166
352,-2.8334842,3.4282806
353,5.9829035,5.362607
354,-6.208479,10.844924
355,-0.7562232,-0.7305137
356,16.249268,-3.6212804
358,7.6077394,4.8610263
359,3.8804836,4.6509237
360,3.2874732,-1.547842
361,2.0347674,-1.6309614
362,2.8117785,-0.5117518
363,6.6370363,0.5462189
364,13.966376,-13.42048
365,17.531292,-23.00155
366,8.316283,-0.4327864
367,4.8360295,-5.435114
369,4.363687,-2.7775118
370,15.985847,-3.702336
371,13.340514,-2.9109955
372,19.880821,-13.397142
373,12.6684065,2.429399
374,19.62513,-23.291828
375,19.658703,-26.024569
376,6.5094457,-2.9565363
377,11.58893,-7.486177
378,13.542747,-10.705145
379,24.375914,-30.13901
380,0.82441664,-1.1095045
381,3.2606912,-2.2347364
383,3.3327582,5.12182
385,3.160223,-0.92897326
386,2.1705067,-0.86489004
387,1.2894714,-1.259726
388,-0.17665058,1.6984036
389,17.552826,-20.135519
390,19.607422,-23.685162
391,4.3720055,-5.6009846
392,2.215566,-1.9408944
394,6.8428373,-1.3444507
395,9.393904,2.301235
396,15.185931,-11.843987
397,-2.5121353,0.11003653
398,22.788641,-22.850594
399,13.448736,-12.899157
400,-1.3639919,1.234755
402,0.48111418,-4.558834
403,16.680431,-24.143778
404,4.530276,-1.0546744
406,5.9955254,-4.9331803
407,20.789349,-18.449965
408,13.366462,-19.316038
409,4.580866,-7.172939
411,13.942277,-21.713245
413,16.38122,-16.901234
415,0.10893369,-1.7405293
416,8.60694,0.2651757
418,-3.787276,7.0317
419,7.2209263,6.018266
420,3.404076,0.15597016
421,4.1857615,1.0023086
422,0.06907916,-0.24247777
423,4.0534663,2.8427203
424,4.1109037,-1.7995698
425,5.104725,-4.4684677
426,13.819825,-13.852908
427,26.431412,-26.021608
428,17.64931,-18.448648
429,19.513449,-20.3032
430,24.372025,-26.849604
431,18.071203,-16.877014
432,23.757046,-29.007032
433,-2.4550228,6.0944486
434,-5.012311,7.740272
435,-4.145499,9.992607
436,14.50674,-2.6709225
437,-1.8493707,1.4417379
438,24.196293,-23.115911
439,-0.048854798,2.8529365
440,-1.3962183,2.634318
441,4.5864415,-1.5905533
443,5.867859,-1.6139312
444,11.16815,-3.3321946
445,7.791033,-2.1783457
446,0.034759283,2.9668612
447,5.4461985,-0.87913245
448,9.108416,-3.5639536
449,9.431295,-1.9918084
450,9.920402,-0.6243364
451,-6.6847854,3.7702022
452,4.771224,-2.1661644
453,14.633337,-8.564434
454,19.346281,-23.024923
455,-0.53452444,-1.672492
457,3.6353755,-1.1331134
458,21.89628,-25.921465
461,2.8128543,0.588049
462,3.176186,6.2560973
463,2.6279647,3.8578491
464,1.4989762,-0.86712533
465,1.4883522,-3.2827184
466,1.3976666,2.1590953
467,11.003678,-4.4197035
468,17.930443,-20.797728
469,19.027943,-17.93504
470,27.31806,-27.307882
471,17.308376,-25.262337
472,7.065313,-15.686013
473,19.893288,-17.820204
474,4.657326,5.47744
475,-1.9816201,4.5615616
476,-9.909693,14.505184
477,2.5536623,-0.34249407
478,5.217795,-1.0234642
479,24.910423,-25.822247
480,4.936336,4.7210298
481,1.2020142,-3.7860937
482,-3.4925354,4.698626
483,10.499044,-14.507309
484,24.16826,-28.281448
485,5.2018685,5.5201826
486,8.0459175,-3.601236
487,2.1347957,1.7854435
488,0.6703496,-2.1091652
489,-2.945061,1.8906431
490,4.862507,-6.8440037
491,21.207802,-19.619371
492,18.771753,-26.54344
493,11.880566,-18.75203
494,27.071373,-32.038715
495,-6.9271603,7.704225
496,-2.0433223,4.1202297
498,-2.1553829,0.37392944
499,7.846512,-5.765042
500,-0.35867316,0.9258349
503,1.4824176,-1.0672987
504,-8.95821,10.4854
505,12.9237175,-22.312962
506,5.062895,5.112426
510,0.728495,-1.2476354
511,4.292196,-2.404776
512,1.2634261,-0.6480586
513,1.9798523,-1.3034225
514,4.70261,-2.5116072
516,1.4612876,-1.5946574
517,9.695257,-9.268588
518,19.646217,-21.884703
519,16.01191,-19.85646
520,22.56016,-20.37985
521,-5.410081,9.547264
522,3.3599792,1.3178387
523,-1.2838694,-3.7557383
524,-5.824457,6.2579913
525,23.17426,-28.747068
526,5.3770323,2.6392908
527,4.138581,-2.006982
528,-4.082871,1.0305352
529,19.709084,-21.294445
531,22.774479,-29.404436
532,0.688787,1.9788795
533,8.632221,-0.6797295
534,7.9820147,2.0571532
535,4.780189,-1.5004914
536,7.181969,-1.4986293
537,3.6223154,-0.9158247
538,10.109884,4.0985227
539,0.22452885,-4.7757864
541,5.0077186,-1.6698992
542,6.12517,-5.1736236
543,16.104273,-3.6747417
544,10.947811,-3.0349088
545,8.02737,-0.39542657
546,-1.3115767,3.1677518
547,1.3606541,-1.2962825
548,5.986596,2.8982718
550,1.5775201,-0.20668939
551,2.2859266,-1.9843483
552,1.0342286,-2.7137494
553,18.280462,-22.215221
554,4.0569277,-0.5739294
555,25.508488,-27.579338
557,11.88693,-13.128746
558,-2.5465703,7.935716
559,4.530774,3.7974558
560,2.7162445,1.5620196
562,9.634462,-3.1790128
563,0.55293036,3.9679275
564,-2.1112974,3.3502948
565,-9.587079,8.659683
566,5.4845285,7.1396923
567,9.01348,5.399447
568,-5.8879695,5.696519
569,5.5142813,0.01589173
570,12.467614,-7.600556
571,-0.9145231,2.4930625
572,1.7956084,-5.469383
573,12.017389,-3.788843
574,9.93396,-1.6310151
575,16.470081,-23.755163
577,9.68551,-1.2892904
578,8.399584,-11.409578
579,4.571169,-0.8446031
580,-0.3844306,-2.391515
581,14.633969,-21.164436
582,-3.9114556,3.6881754
583,-3.3788347,1.1349132
584,11.057723,-9.139938
585,11.6002,-0.65078086
586,7.4058824,7.32152
587,5.818134,6.9403224
588,2.9367454,-2.7523837
589,-1.0569649,1.0240486
591,1.4748929,-0.7804995
593,24.149498,-22.860619
594,20.728477,-18.348083
595,13.983837,-17.046782
596,22.426586,-23.477633
597,17.741367,-21.305235
599,1.5518626,2.558239
600,3.9087462,2.1108932
601,3.5876558,-3.703988
602,6.545965,0.095001936
603,7.940997,0.91904277
604,2.4075587,-3.279594
605,5.396827,2.5195835
606,5.1575723,-3.1967635
607,2.3763075,-1.6820788
608,1.3732322,-1.4956841
609,3.511516,2.1027539
610,-4.7245765,3.229433
611,8.402905,3.1953769
612,13.522718,-13.5134945
613,4.042791,3.9550872
614,4.5409684,-7.960448
615,1.9720641,-2.5489705
616,5.640881,-3.0553935
617,11.457587,-6.5591016
618,-9.611242,14.499503
619,2.688975,-1.0471315
620,9.085013,-2.762917
621,11.605639,-8.229829
622,19.057062,-27.388655
623,1.0765264,1.4567628
624,-7.1207666,4.985468
625,10.04585,-1.1959372
626,1.7801467,-1.4025769
627,0.6792388,-0.9423712
629,2.8345768,2.4058387
630,16.907179,-5.940352
632,23.00789,-24.85999
633,20.601397,-21.352907
634,13.248764,-12.494536
635,22.264538,-24.792631
636,23.059387,-24.72832
637,1.1339014,3.5082529
638,4.504518,0.49773544
639,9.084146,-2.4776137
640,10.213631,0.11233922
641,13.146795,-5.7596626
642,-1.9520811,3.5064323
643,-1.108923,5.1303205
645,-0.11005827,-0.19316888
646,-7.329262,10.427079
647,3.0022993,1.7183704
648,20.679472,-22.219355
649,3.1867943,-1.9949248
650,11.989411,3.1588993
651,-2.67271,-1.0332029
652,3.670468,-0.30532426
653,0.93543637,-2.490138
656,13.761493,-2.6456552
657,3.8910508,-1.9828799
658,1.4546428,-0.2918258
659,2.0262692,-0.8549859
661,7.5531406,0.75704414
662,8.476257,3.6015537
663,13.024087,-1.7349899
664,19.571257,-21.583914
665,5.6655145,0.5485608
666,20.731379,-27.254482
667,0.5436132,-1.3857484
668,5.5176406,-3.2126455
669,12.391056,-2.5631683
671,13.752181,-12.867656
673,1.4093431,-3.4971154
674,2.4317365,-0.89986354
675,3.8519545,1.3281529
676,2.396148,-2.0932336
677,5.243987,-0.34492093
678,1.0703918,-0.16014606
679,-1.4881303,0.22781844
680,0.65285707,-2.74701
681,26.374279,-24.453957
682,-5.5194283,7.885338
683,-1.5240304,11.802022
684,7.305354,4.9486737
685,-3.6965275,5.3019967
686,11.745525,-3.7095315
689,3.0967586,-3.1263096
690,8.178812,-7.178074
691,2.55326,-1.084332
692,4.568625,2.4318042
694,3.9548168,-0.6607552
695,15.829132,-15.333854
696,1.0242822,0.21803613
697,0.6306733,-2.2563763
699,5.98799,-2.9117827
700,6.133584,-1.3372502
701,14.492698,-1.2179933
702,13.838506,-20.831165
703,17.420143,-20.349863
704,22.971226,-31.269045
705,5.091034,-6.892165
707,9.859994,4.202913
708,10.949048,-3.3955593
709,1.9218427,-1.339843
711,-8.7249975,5.9584117
712,6.689919,-12.207238
713,12.51177,6.3976026
715,1.7161903,3.9205415
718,26.468817,-29.198248
719,15.281762,-20.266033
720,24.345823,-22.966244
721,8.675586,-14.474079
722,20.041971,-17.996067
723,21.184645,-18.73672
724,17.897202,-15.475673
725,24.108582,-26.754368
727,1.6251428,2.0000262
728,7.817853,-13.872523
729,24.949099,-31.044468
730,2.6282606,1.0248699
731,5.079071,1.3025346
732,4.5606275,1.5209048
733,3.572127,-0.24602678
735,11.000853,-4.30218
737,-0.7139535,3.059281
738,7.163488,-5.5793667
739,3.9398413,2.5472984
740,18.11624,-16.835835
741,3.5225086,-1.2002003
742,-3.8991818,2.751839
743,-1.480375,-1.940577
744,3.0920339,1.6153712
746,3.1057498,-1.0760171
747,12.050085,-8.880559
748,0.0037442595,-1.2366381
749,-2.0028157,1.2735891
750,17.428417,-17.408548
751,3.7817974,-1.0807445
752,12.483832,-2.2816737
753,3.954101,2.1800287
754,6.1629066,2.467175
755,-0.05492349,-1.5934005
756,2.4828737,-0.38519192
757,0.9720222,-1.9332247
758,13.56754,-9.14217
759,14.336813,-13.982653
760,7.8527374,-8.589629
761,24.064781,-20.650541
764,3.661011,1.4353242
765,3.559567,1.5355964
766,1.2812566,-1.6260831
768,2.87837,-2.9620404
769,2.0525036,0.617385
770,-2.4661148,4.158145
771,2.7355807,1.0928022
772,0.97627366,2.5649273
773,1.1997591,6.2406883
774,2.6783912,-1.4652281
775,2.6553004,0.46954915
776,-2.3689816,0.49369207
777,7.423583,-3.0428321
778,5.2375255,-1.0322008
779,7.1560173,1.9388165
780,6.954341,0.34458214
781,14.0442915,-14.929054
783,9.407144,1.5031264
784,7.265514,-2.8155985
785,19.46319,-20.542074
787,8.648622,-1.9627512
788,10.99759,-4.005384
789,-7.750569,9.55406
791,15.0849495,-19.753664
792,12.709308,-15.551671
793,-2.421838,2.7572227
794,4.3644876,-12.214216
795,24.620909,-31.240112
796,15.334067,-22.784727
797,-1.6373423,3.105887
798,-1.1737925,3.4875877
801,6.1395946,6.159989
802,2.2233963,0.119343646
803,10.274314,3.1442716
804,1.6290258,3.8361645
805,3.0916212,-2.0526264
806,2.9130456,-1.5748065
807,0.9971968,-1.3660824
808,1.2125138,-0.22559944
809,2.5142653,-0.37309015
810,7.9561834,-0.9963147
811,18.003931,-16.614334
813,23.742325,-26.277788
814,20.856504,-17.564571
815,1.982493,-5.4438505
816,9.144485,-8.681546
818,17.589836,-20.306803
820,-8.39783,13.991452
821,-10.943401,13.925707
822,-7.103017,8.480236
823,3.1089215,2.8171144
824,1.5980979,1.9842973
825,-2.2805717,6.8987746
826,12.502114,-5.632009
827,-4.5220113,4.01065
829,2.7875874,-2.137722
830,6.4730616,4.9521084
832,8.217962,-5.8932614
833,2.1445572,0.74235165
834,9.944977,-12.072188
835,3.264238,-2.8476572
836,19.452461,-13.723831
837,-1.4035192,2.6945071
838,18.862625,-24.273006
839,21.47548,-25.671724
840,17.55393,-24.208408
841,18.259708,-25.2244
842,3.2613764,2.0341854
843,13.436528,-0.9817843
844,9.450219,-5.655756
845,-3.6406388,5.438255
847,12.251863,-17.180878
848,10.835567,-1.6752865
849,12.457729,-6.190087
850,4.029253,-0.9977158
851,9.181607,0.27961475
852,2.9042172,1.7255962
853,-2.1620698,0.55639184
855,0.32044706,3.2328246
856,7.948986,2.0546513
857,7.9169283,3.7180576
858,3.0175595,4.3020954
859,0.9120133,-3.8484757
860,0.3265135,2.0054405
861,1.2839013,-0.3783512
862,4.955689,-4.0355844
863,0.75365674,-0.88500446
866,23.047714,-26.056683
867,10.607923,-13.131061
868,8.616036,-8.051381
869,-8.434514,12.432626
870,-0.39265507,2.391577
871,-8.595022,11.587768
872,1.9089051,0.4009089
873,0.55236113,0.2191849
874,5.748812,3.2922387
875,-12.064662,9.329477
878,6.5072584,-4.7986846
879,-0.68240786,2.6814249
880,7.691139,0.21846876
881,2.1106107,-5.3373036
882,1.7092843,2.145582
883,1.2548652,0.41219872
884,2.5941675,5.0996494
885,11.980553,1.8796735
886,0.12201235,3.3247297
888,19.283913,-24.229761
889,3.368656,-3.1972115
890,10.270139,-11.672534
891,5.5656233,1.3680401
892,5.1167364,-9.15954
893,-4.127106,8.865542
894,-0.08917073,-3.3822358
896,-2.1613724,1.0162556
897,-7.314775,4.5682917
898,-1.0901368,0.45807824
899,10.459856,-5.991857
901,13.82155,-21.754812
903,20.81707,-23.8352
904,5.0396647,5.893187
905,4.922459,3.7219787
906,0.9707186,0.8356995
907,1.2010404,-1.7931294
908,-0.3278361,-0.15676448
909,1.2321618,-1.5583262
911,-0.24862766,0.31657416
913,9.108905,-7.3364453
914,26.174747,-24.133133
915,10.49753,-8.730277
916,13.096173,-17.213234
917,23.701193,-24.119226
918,8.194295,-7.826431
919,19.110888,-23.85889
920,11.815837,-17.167864
921,-5.149448,9.711812
922,2.6085777,2.7520382
923,2.9569924,-1.1227441
924,7.973422,-1.6249988
925,10.4537525,0.48439655
926,8.012371,1.0766935
927,6.2582493,6.9701557
928,4.9752917,2.5675569
929,2.52283,-1.9008262
930,0.20202509,1.6439633
931,4.5601892,-1.0345216
932,6.518712,-4.685725
933,2.6717129,-1.6499934
934,-1.1592218,-0.79539746
935,19.258728,-4.4266853
936,6.830622,-7.5214434
937,3.7218714,-5.8219986
938,3.9582539,-0.2995886
939,13.630591,-5.12106
940,5.7839823,-2.499116
941,-1.0512196,-1.6027799
942,24.934837,-25.477371
943,-0.25579214,1.8752267
945,2.1912203,0.9953927
946,8.125126,0.17386764
947,21.39234,-29.691545
948,11.20405,-3.6425598
949,5.8394127,-1.2477176
950,4.0508704,-0.05950594
951,0.72715247,-3.0266795
952,0.005028054,-1.134269
953,21.009989,-22.399061
954,11.410961,-13.569994
955,1.1892022,-1.3866682
956,1.3208983,-0.6153691
957,0.98414755,-2.0301874
959,13.793505,3.3398352
960,5.2858844,4.426043
961,0.8321489,-0.4868703
962,8.000262,-6.046869
963,0.70239115,-1.3166325
964,1.3907739,-1.3248484
965,2.6457016,-1.0565166
966,8.000443,-8.194641
967,1.9653682,-5.9036255
968,1.7867538,-5.60571
970,20.544165,-24.870773
971,-2.5117102,5.110744
972,2.1379662,4.972662
973,-3.1081436,3.1179414
974,-1.6341311,4.526333
975,8.241237,-0.44176894
976,-5.124749,4.316834
978,0.30503854,2.759693
979,-1.8758128,4.0914307
981,0.79098284,-1.5964186
983,-1.4409102,1.8529918
984,7.2934904,3.2087774
985,2.752087,-3.9843643
986,1.086203,0.5994827
987,0.4518502,3.5074434
988,4.295286,-4.1571355
989,1.3260813,-0.99590975
990,-2.6531992,2.0339365
991,7.738685,0.9181204
992,14.817237,-0.46195096
993,9.3827505,-4.584045
994,1.2108948,-3.9453843
996,2.947528,-5.0375495
997,-1.4467487,-3.121334
998,23.649042,-21.772032
999,0.41937658,0.6611365
1000,14.7427845,-1.1977901
1001,16.441057,-26.020136
1002,2.7243023,-2.7328913
1003,9.846034,0.592124
1004,-7.037156,2.383018
1006,1.1210437,-0.498155
1007,13.703857,-4.6453533
1008,8.591471,2.362493
1009,16.82528,-23.004103
1010,0.38013974,2.6826208
1011,3.7049286,6.675326
1012,3.052382,1.1068118
1013,1.7953259,-2.102869
1014,2.5838408,-0.64711726
1016,0.47777364,-0.5254492
1017,1.3240774,-0.9765224
1019,0.8988849,-0.86563283
1020,0.8988719,2.6448326
1021,0.70058453,1.3936503
1022,2.0310643,-1.2287569
1023,19.997242,-17.960459
1024,23.93309,-21.4294
1025,3.4107988,-4.946342
1026,17.824606,-17.931652
1027,19.25422,-19.22844
1028,10.304732,-15.746249
1029,-6.1601276,8.482014
1030,1.0630846,1.4432576
1031,3.7781153,2.4572163
1033,-5.8809743,6.82063
1034,-3.7140276,-0.79283583
1035,8.451733,-2.8648036
1036,-3.2713802,3.1990955
1037,8.426082,1.5735071
1038,-1.9031969,2.5349588
1039,1.869615,1.900003
1040,1.9735416,-2.370063
1041,-2.1193502,1.8790674
1042,4.544686,8.490885
1043,15.26371,-15.656837
1044,-9.981266,11.977295
1045,-0.1775916,-0.12264204
1046,2.9386375,-5.1186223
1047,2.2787063,-3.556832
1048,2.780177,3.226989
1049,9.081412,-5.2850165
1050,11.720291,-6.4196973
1051,4.569101,-3.1002452
1052,1.810115,-2.9785316
1053,4.720239,-2.116856
1054,0.8413317,-0.13343632
1055,3.885879,-2.5596707
1056,19.669367,-28.266045
1058,0.8716732,-0.93698984
1059,11.209556,-3.655735
1060,5.379167,-3.060028
1061,9.1733265,-4.262135
1063,21.59347,-18.7602
1066,1.4823977,-0.8533725
1067,0.84514403,-2.133214
1069,-3.6797836,3.2963023
1070,16.924812,-22.963297
1072,22.355001,-27.943167
1073,2.350495,2.5149782
1075,2.0391867,-2.295416
1076,1.6227862,-3.52282
1077,1.6154035,-2.2333589
