"","D1","D2"
"Legislator 101",-0.751814175175848,1.55585763457719
"Legislator 102",-0.835036274957414,0.416659607358375
"Legislator 103",-1.98677493749748,-0.0291313739019132
"Legislator 104",-0.337450637218542,-1.14308947496183
"Legislator 105",-0.465097094097778,-1.36114944090768
"Legislator 106",-0.809434827284965,1.13614888883236
"Legislator 107",-0.134654122112172,1.51788317520892
"Legislator 108",-0.945848406370551,-0.738681806016107
"Legislator 109",-0.964027993475257,-1.84362824714928
"Legislator 110",-0.724747177395138,-1.30490537047326
"Legislator 111",0.175356036852795,1.75267147458072
"Legislator 112",0.205574185793757,1.43221368501323
"Legislator 113",1.21826630824792,-0.98375003983814
"Legislator 114",0.866463075652079,-0.670921094377546
"Legislator 115",-0.426109059122647,-0.200905404444666
"Legislator 116",2.23045660809046,-0.483917775118373
"Legislator 117",-1.13792705357971,2.31852013640739
"Legislator 118",-0.286374506356191,1.09106824398822
"Legislator 119",-0.996776572791045,1.46640785128582
"Legislator 120",-0.0761720450398995,-0.23715658946324
"Legislator 121",-0.268945187426364,-0.0992157895281591
"Legislator 122",0.925985206319733,2.31363476612901
"Legislator 123",1.44699251011208,-0.142065824301365
"Legislator 124",1.20769178021295,-0.786993878528218
"Legislator 125",1.55422886135348,-0.552959232688148
"Legislator 126",2.27017332423492,-0.297861603788843
"Legislator 127",-1.5795032882451,1.22817539524972
"Legislator 128",-0.22197273035004,-0.805144309659492
"Legislator 129",-0.10018114308495,0.314205821614989
"Legislator 130",-0.396184970498626,1.30729777920604
"Legislator 131",1.81733635397503,-0.563022470841423
"Legislator 132",-0.261404926176236,1.015071041593
"Legislator 133",0.718597985287509,0.277600245864468
"Legislator 134",0.898622577085523,-0.550716578173333
"Legislator 135",1.7618124746754,0.0254294541551004
"Legislator 136",1.98037381100365,-0.272344155435322
"Legislator 137",1.3107992548163,-0.540185281539499
"Legislator 138",-0.54182633686275,0.627032679664578
"Legislator 139",-0.283916230992209,0.433353481583359
"Legislator 140",-0.315634444920973,-0.322231383975698
"Legislator 141",0.912286208679969,-0.947643653090488
"Legislator 142",1.88253038596462,0.293061834999553
"Legislator 143",-0.41158779201534,0.0702527768166396
"Legislator 144",0.809126471585413,-0.405973786746004
"Legislator 145",0.271728803166327,1.2324332872196
"Legislator 146",0.722927804911934,0.0988527321663371
"Legislator 147",-0.80727438605506,1.74666263946294
"Legislator 148",-0.696506713864417,-0.462951638855583
"Legislator 149",-0.417348313901386,-0.661750129806688
"Legislator 150",-0.053311647974971,1.18371891156816
"Legislator 151",1.21411680420604,-1.032130089477
"Legislator 152",1.38308926761783,-1.09406402211673
"Legislator 153",-1.20601634314428,-0.921300724202506
"Legislator 154",-0.300132327923377,2.52109430473789
"Legislator 155",0.87653634525336,-0.779039839829297
"Legislator 156",-0.0667078272661929,-0.13286457906335
"Legislator 157",-0.439929050286494,-0.191777905240517
"Legislator 158",-0.246610302623208,-0.164390197171628
"Legislator 159",-0.273811819874337,-0.525231620237739
"Legislator 160",2.03141627012533,0.89671224809668
"Legislator 161",2.07198779657649,0.85405517163898
"Legislator 162",-0.519322070882613,-1.15889476638844
"Legislator 163",-0.00147465413579418,-0.111993213991041
"Legislator 164",-1.11704898426363,-1.26769910259045
"Legislator 165",-0.6340869057784,-2.30199516528725
"Legislator 166",0.862089068721925,1.427654206569
"Legislator 167",1.91065286716945,0.405819317035075
"Legislator 168",0.430961598354072,2.12776150974922
"Legislator 169",1.64613126901087,0.16882853171112
"Legislator 170",1.7361284774076,0.371461017420721
"Legislator 171",0.422782728110754,0.926592622398681
"Legislator 172",-0.994608708127035,-1.44922635382312
"Legislator 173",-1.23374749938198,-1.18860727180133
"Legislator 174",1.61774457768838,-0.941010397589825
"Legislator 175",-0.626109846443663,1.19267569901192
"Legislator 176",-0.406584693078597,1.25179161267075
"Legislator 177",1.6622067068459,-0.925707766669026
"Legislator 178",-0.431654445347501,0.716989152030714
"Legislator 179",-0.186584194042952,0.364438483620426
"Legislator 180",-0.370988410407027,0.647646484439505
"Legislator 181",0.931256101285661,-0.28295291141993
"Legislator 182",2.05095174913277,-0.0329218306899537
"Legislator 183",1.30390034664433,-0.531976137493754
"Legislator 184",0.761353581655802,-1.20318020989666
"Legislator 185",1.22241571238063,0.250126835907361
"Legislator 186",1.44542002296448,-0.865363118270844
"Legislator 187",-1.48276042364765,-0.722828110143299
"Legislator 188",0.111340867134519,1.95097477764796
"Legislator 189",0.135975406239241,0.247396958929037
"Legislator 190",2.22277955190714,-0.361937093603494
"Legislator 191",1.12442875680477,-0.127428732417724
"Legislator 192",-0.782796752576154,0.884227012163318
"Legislator 193",-1.46015981624502,-0.600008562203995
"Legislator 194",-0.526461241249186,-0.0251648066994982
"Legislator 195",0.263738640299717,2.29766607489605
"Legislator 196",-0.407240971234841,-0.662856816408645
"Legislator 197",1.53837491050322,-0.959372113483244
"Legislator 198",-0.0778738570872542,1.75663690197067
"Legislator 199",-0.117844527947556,0.641031191916022
"Legislator 200",0.811416651004598,-0.969071519215362
"Legislator 201",-0.778893057668983,-0.122755197096361
"Legislator 202",0.417685677629381,2.44257404268919
"Legislator 203",-0.876664520002954,1.53686928852461
"Legislator 204",-0.0627389796021882,-0.229133512510752
"Legislator 205",-0.380220926418433,-1.52053348929044
"Legislator 206",-0.203621063574099,0.228686597115527
"Legislator 207",1.30087313148614,-0.13715839995924
"Legislator 208",2.37667044188266,0.69409275577586
"Legislator 209",0.980281783723549,-0.227878422413713
"Legislator 210",1.99203019567723,-0.761198186194564
"Legislator 211",1.65298463159705,-0.0702302607867742
"Legislator 212",1.35497312141248,-0.48566505642996
"Legislator 213",1.72808273371448,0.918005144429104
"Legislator 214",0.643195465454477,-0.478076440353261
"Legislator 215",1.39472104926201,0.169689017064406
"Legislator 216",-0.573203069262691,0.305662887874896
"Legislator 217",-1.95579608667232,-0.848950029784934
"Legislator 218",-0.611773401136389,-0.870930193273051
"Legislator 219",0.316680354608209,0.406436769332438
"Legislator 220",0.105516667106816,1.28031217840792
"Legislator 221",-0.316215848883049,1.47907153123073
"Legislator 222",-0.731424398022977,1.30371841415388
"Legislator 223",-0.852451541037915,-1.35889255333749
"Legislator 224",0.105426058782552,1.91282922733721
"Legislator 225",0.797939057964283,-0.112155012049525
"Legislator 226",-1.06853742004944,-0.829044133528604
"Legislator 227",1.3958993830852,0.284968025831012
"Legislator 228",-0.264263985564208,-0.298559058884857
"Legislator 229",-0.107460784762825,-0.260173945215633
"Legislator 230",1.04129344870902,-0.963628030428794
"Legislator 231",0.780629309578557,-0.25017338823621
"Legislator 232",-0.143105965738429,-0.774345781404262
"Legislator 233",-0.76188232542969,0.459758754330943
"Legislator 234",0.343776612022167,0.474108569530588
"Legislator 235",1.05090438438993,1.29392978205182
"Legislator 236",-1.19401955182648,-0.89867264532008
"Legislator 237",0.071042729393509,1.73042013274023
"Legislator 238",-1.1556602314659,0.959350199044778
"Legislator 239",-0.194769490916831,-0.569951704646884
"Legislator 240",-0.656596686591373,-0.461164153730449
"Legislator 241",0.991956077292195,-0.240215479340756
"Legislator 242",0.290574215283461,2.44437737516685
"Legislator 243",0.113218803264027,0.67703378462548
"Legislator 244",0.0306557823634284,0.209698701022765
"Legislator 245",-0.0399264763740182,0.357453932880736
"Legislator 246",-0.0491637949636755,-0.305613286671168
"Legislator 247",-0.206614851492038,-0.667817928999667
"Legislator 248",1.3416003992716,-0.275159023468898
"Legislator 249",0.493774357795146,0.132128800503765
"Legislator 250",-0.651113012425984,0.598788905632458
"Legislator 251",0.534773363135355,-0.390846379408247
"Legislator 252",-0.401805557782852,0.48237961042477
"Legislator 253",0.634941504256352,1.28240038004334
"Legislator 254",-1.41914362329911,1.01634190220219
"Legislator 255",-0.16560295794044,0.469740767567682
"Legislator 256",1.65119595316225,-0.803019900321917
"Legislator 257",-1.44084181118316,-0.244650114095952
"Legislator 258",-0.246691506945025,-0.440043615841906
"Legislator 259",0.511588008622466,1.65160447997171
"Legislator 260",0.314891102676025,1.34121393518963
"Legislator 261",0.477935920395088,2.27285713040063
"Legislator 262",-0.331568504064684,-0.150480792312001
"Legislator 263",1.15939111007106,0.0333126410183024
"Legislator 264",-0.25375288105307,-0.747700513657046
"Legislator 265",-0.00818429302459921,1.45789354404507
"Legislator 266",0.270458795733515,2.30019676078538
"Legislator 267",-0.800566931583321,0.202796963845161
"Legislator 268",1.33895703196411,-0.793397673406718
"Legislator 269",-0.947401325863156,-1.1858950726468
"Legislator 270",1.22301534507365,-0.0973494912087152
"Legislator 271",-1.44791637643296,0.32690856661423
"Legislator 272",-0.721119706033555,1.92367816688051
"Legislator 273",-0.825406506316121,-0.363343370366923
"Legislator 274",-1.05990804058443,1.00717835216406
"Legislator 275",-1.3080988252032,1.42252087874778
"Legislator 276",2.01996929220874,-0.294012280968414
"Legislator 277",0.00123231396967633,-0.0540215713317618
"Legislator 278",-0.538472397238154,-0.938506799431919
"Legislator 279",-0.502522484236083,0.450455594220737
"Legislator 280",-0.953442887224128,-0.455503764862148
"Legislator 281",-0.815679214896118,0.506693014456159
"Legislator 282",1.6557179972251,0.226424230539778
"Legislator 283",1.67354578501166,0.796563395321692
"Legislator 284",0.365246248187823,-0.848616311797339
"Legislator 285",-1.13607239924944,-0.919928572415588
"Legislator 286",-0.927810941677625,1.64696007674431
"Legislator 287",-1.8957059184303,0.318538575350818
"Legislator 288",-0.63514100774277,-1.16352201420646
"Legislator 289",0.466771817402716,2.60468657040426
"Legislator 290",-0.779568763942779,1.01774462516364
"Legislator 291",-1.06086691268771,1.17306200292735
"Legislator 292",-0.223353461979205,0.239714175724415
"Legislator 293",-0.272010184792277,-0.191557471974681
"Legislator 294",-0.35647355861325,-0.0594615329310704
"Legislator 295",-0.255078440244232,1.20226689007844
"Legislator 296",1.05984885367803,0.117939664788853
"Legislator 297",1.54558611199184,-0.646597841948897
"Legislator 298",0.0525321919353457,1.95030146280187
"Legislator 299",0.107509718548618,-0.783067502517858
"Legislator 300",-0.101363081117751,0.0719652200570684
"Legislator 301",0.527082749748262,2.45311987186492
"Legislator 302",0.331425743285419,1.85524969518377
"Legislator 303",1.25091405647497,1.75525141998393
"Legislator 304",-0.222462729598726,2.36494919576919
"Legislator 305",1.19598320747542,-0.258110857904235
"Legislator 306",1.43329531418091,-0.701860492413421
"Legislator 307",0.0544350622396573,0.602524355683937
"Legislator 308",0.606633021066313,0.671394108569718
"Legislator 309",0.567244155413083,0.312852088604179
"Legislator 310",2.6821610392892,-0.191113432204224
"Legislator 311",-0.539259636483289,-0.55752836410599
"Legislator 312",-0.168108661087668,0.300424600588989
"Legislator 313",-1.11590727406008,1.2349131802918
"Legislator 314",-0.408692564287717,0.0280811678232036
"Legislator 315",-0.43715201197546,0.0330378405697623
"Legislator 316",-0.394779084609993,-0.281756480287298
"Legislator 317",-0.834383471908829,-0.498866629372154
"Legislator 318",1.09693669048317,-0.520011449346449
"Legislator 319",1.41107563298273,-0.360060154500508
"Legislator 320",0.14196110712164,-0.781145985443144
"Legislator 321",-0.197467573350818,-0.122243698864657
"Legislator 322",-0.0956949995923706,1.59833231306883
"Legislator 323",-0.296427402342614,2.37178995541626
"Legislator 324",0.754620084636246,0.591389326744415
"Legislator 325",-0.815785958177173,-1.19356788371866
"Legislator 326",1.80518050745687,0.298659571483891
"Legislator 327",0.327656059125054,-0.961197220500222
"Legislator 328",-0.892805432793259,-0.859319846779609
"Legislator 329",-0.00653905615450402,-1.44404040983033
"Legislator 330",1.71776823899427,-0.830922566598775
"Legislator 331",-0.205070776954729,0.626204483777062
"Legislator 332",0.121296143196096,0.0180459617904267
"Legislator 333",1.5038087149022,0.567738909214537
"Legislator 334",1.11403105626736,-0.572181021035544
"Legislator 335",0.188224065223276,-0.640621728421782
"Legislator 336",0.757014716448773,-0.782555793316299
"Legislator 337",1.44482649264089,-0.287785517766652
"Legislator 338",-0.414176273073597,-0.840178869010665
"Legislator 339",-0.18181754248354,1.75707107952978
"Legislator 340",-1.53076023042617,-0.345627440062601
"Legislator 341",-0.771408774376167,1.38571679965752
"Legislator 342",-0.466522578217231,0.489927114181239
"Legislator 343",-0.483532509518106,0.62036844837587
"Legislator 344",-0.683103877149748,-0.798724708723801
"Legislator 345",-0.759487478795514,1.18936345241087
"Legislator 346",-0.212239028372227,0.282998673249515
"Legislator 347",0.104755121158762,-0.10961284047908
"Legislator 348",0.970422331874488,-0.261799685819783
"Legislator 349",2.13467225178874,0.524681737715294
"Legislator 350",1.13784664370123,-0.488838383792469
"Legislator 351",1.29327550766477,-0.423080564917171
"Legislator 352",1.88671627018078,0.146648110671098
"Legislator 353",1.46509561598343,0.211459112090406
"Legislator 354",1.90887558200406,-0.398967595836435
"Legislator 355",-1.6887502841967,-0.138114156603585
"Legislator 356",-1.78517237510048,-0.155945908569634
"Legislator 357",-1.84442506023542,-0.290139212236649
"Legislator 358",0.202352209188797,2.12068557058635
"Legislator 359",-0.950098877290272,-1.02667655613937
"Legislator 360",1.61916275293574,0.300097939186006
"Legislator 361",-1.00218331709916,-0.0256889450004087
"Legislator 362",-1.25049824035166,-0.718113994810086
"Legislator 363",-0.1401290279018,0.71817746606268
"Legislator 364",-0.140391847139958,0.778961613534794
"Legislator 365",0.400424709998982,1.9670895968271
"Legislator 366",0.0802485375743534,1.53875336660516
"Legislator 367",-1.16471029513288,-0.0757174189813087
"Legislator 368",-0.16312901550313,0.78232295016003
"Legislator 369",0.435651559090808,1.28570704898628
"Legislator 370",0.106331213190666,1.79117018490626
"Legislator 371",0.0840691001830428,1.51276845795637
"Legislator 372",-1.45449457937521,-2.02647654792706
"Legislator 373",-0.171618929243701,0.123738058527054
"Legislator 374",0.536727258958143,1.13090517220816
"Legislator 375",1.50393166472225,-0.337114471172049
"Legislator 376",-0.445483849825959,-1.29152367637961
"Legislator 377",-0.278654362376295,0.0362104478059987
"Legislator 378",1.68378318669073,-0.0410170378474762
"Legislator 379",-0.517333530987452,0.191565202900278
"Legislator 380",-1.46863416948455,1.22516052433252
"Legislator 381",-0.909438834397363,0.567109376547161
"Legislator 382",-0.452866797191952,0.0219973708268956
"Legislator 383",-0.171137014121726,-0.787430050972926
"Legislator 384",-0.806648782637287,0.313503628621465
"Legislator 385",0.29583637066019,1.16769560080198
"Legislator 386",0.85373471627798,-0.718214709604238
"Legislator 387",1.47072890238921,0.712792686944595
"Legislator 388",2.05942458850152,0.754439922812192
"Legislator 389",1.77355979227962,-1.04561105530913
"Legislator 390",1.11751180752359,-1.04952489107744
"Legislator 391",1.36739597035003,0.930325676957458
"Legislator 392",-0.841284593415351,1.61014131656474
"Legislator 393",-1.2388617821385,-0.328127987758031
"Legislator 394",-2.73452063537608,0.303597829079766
"Legislator 395",-0.425032858984863,-0.0929025538945263
"Legislator 396",-0.22742992622993,0.514298919473645
"Legislator 397",1.79160319613317,0.135509928352099
"Legislator 398",-0.865544375861351,1.53307174005615
"Legislator 399",-0.196203299770806,-1.171999587976
"Legislator 400",-1.25717934775953,-0.750676582443374
"Legislator 401",1.22690584291968,-0.518600783714973
"Legislator 402",1.85279915278963,0.379213513375576
"Legislator 403",-0.991418809470462,1.1536564391602
"Legislator 404",0.302675416089855,1.17000447763849
"Legislator 405",-0.715955414788322,0.142836276782829
"Legislator 406",-0.407742144103223,-0.837627337521432
"Legislator 407",-1.16858220421703,-1.20800844177965
"Legislator 408",0.725005687139304,-0.462478857802456
"Legislator 409",1.59203611019681,0.464689024397785
"Legislator 410",1.85293159709354,-0.732108434909271
"Legislator 411",0.916005339826866,-1.17211343434497
"Legislator 412",2.37476899564179,-0.227991482496763
"Legislator 413",-1.6241239455667,-0.913205207392905
"Legislator 414",-1.42774754402434,-0.68999196430586
"Legislator 415",-0.860319625628408,-1.17390927308096
"Legislator 416",0.231282817339349,0.131830452789057
"Legislator 417",-0.80005394370977,-0.790908111286654
"Legislator 418",-0.465355907314178,-0.316068461359288
"Legislator 419",-1.75961679009361,-0.80306538263579
"Legislator 420",0.8298986274277,-1.05730350019376
"Legislator 421",-0.86241629065886,1.43725223876802
"Legislator 422",-0.491714940911612,-0.619765693351316
"Legislator 423",-0.107618957910722,0.0466149333058391
"Legislator 424",-0.424286513073292,-0.220302052782807
"Legislator 425",-0.35780288463653,-0.184353825374724
"Legislator 426",-0.199637256222714,-0.178016692451285
"Legislator 427",-0.406124857254602,-0.587725783396995
"Legislator 428",0.760525846097474,-0.105553342604862
"Legislator 429",1.17150460427401,-0.478040458561097
"Legislator 430",1.36053618309359,-0.877654345297307
"Legislator 431",1.37993813506549,0.596934134303786
"Legislator 432",-1.85812604408044,-0.174572122464521
"Legislator 433",-0.678610725561772,0.575565496725944
"Legislator 434",-0.382351249760164,-1.53453374852216
"Legislator 435",-1.57810826464243,-1.00616636446807
"Legislator 436",1.61592587136926,-0.814715071762974
"Legislator 437",-0.760728712866531,1.61218042507591
"Legislator 438",-0.115826300624651,0.234846195494003
"Legislator 439",-1.09106845038127,-1.88388260336983
"Legislator 440",1.03900012437353,-0.321410725974367
"Legislator 441",1.55730401257177,-0.91001039385578
"Legislator 442",-0.905772209097281,-0.0412995728786986
"Legislator 443",0.0586124546858754,1.47106147079098
"Legislator 444",-0.337006796412971,2.29200540940458
"Legislator 445",-0.0658563649154807,0.395233362929763
"Legislator 446",-0.041750892874123,1.14733292405559
"Legislator 447",-0.30986178831549,0.355431573574289
"Legislator 448",-0.312393304441787,2.1075962735183
"Legislator 449",-0.0246853662346389,-0.995973263754992
"Legislator 450",-0.320235739212357,0.459540231902729
"Legislator 451",0.22114814648514,-0.29791796232081
"Legislator 452",0.662172129947632,2.68155704718546
"Legislator 453",0.399608186791708,1.71803413663126
"Legislator 454",-0.083859897024736,1.39489008260376
"Legislator 455",-1.0846105144445,-0.639810289569982
"Legislator 456",-0.407204411161388,-0.249684195329327
"Legislator 457",-0.535260781087415,1.46753248353741
"Legislator 458",-0.482197881191564,0.0374131959576741
"Legislator 459",-0.224040342500236,-0.427383279982067
"Legislator 460",-0.26504255238802,-0.713446848484922
"Legislator 461",1.36489089571226,-0.184510810129633
"Legislator 462",-0.312674294966979,0.568511021320575
"Legislator 463",1.86690755373428,0.337024198635321
"Legislator 464",0.868959630074751,0.154117104127844
"Legislator 465",-1.85037419154369,0.202169529195681
"Legislator 466",-0.872765214528442,0.811029462583103
"Legislator 467",-0.674686235711952,0.422217209499839
"Legislator 468",0.358026078161513,1.95414425224128
"Legislator 469",-1.2162161547021,0.222786884144839
"Legislator 470",-1.36015894605908,-0.397188847019744
"Legislator 471",-2.06014245736185,-1.48704755800238
"Legislator 472",-1.28584868101399,1.76841284103818
"Legislator 473",-0.664043343363438,1.02826115829677
"Legislator 474",-1.53052502414173,-1.06848085988719
"Legislator 475",-0.381589818511671,0.970361689505551
"Legislator 476",0.642709227373499,1.07946547628035
"Legislator 477",-1.14630149335641,-0.564027336212357
"Legislator 478",0.205268735298873,-0.904843896913903
"Legislator 479",0.30185428542846,1.37084504583384
"Legislator 480",0.204598604581733,1.89791484413217
"Legislator 481",1.4642423734992,-0.855920801517626
"Legislator 482",-0.0480094734976562,1.89485992831154
"Legislator 483",0.734637996938366,-0.370657254912546
"Legislator 484",-0.320558546808723,0.632261509629624
"Legislator 485",-0.23661387639689,-1.16228140952525
"Legislator 486",1.15995929718644,-0.965831854916161
"Legislator 487",-1.35682569962062,-1.24857393810613
"Legislator 488",-1.01330709942609,-1.33340587794987
"Legislator 489",0.539854202231643,0.0855112413813625
"Legislator 490",-0.227469512526839,1.70473577343381
"Legislator 491",-1.08477545848631,1.88248698987127
"Legislator 492",-1.26563123760756,2.08747456133547
"Legislator 493",-0.0868629850645109,-0.198041190015861
"Legislator 494",-0.821151597213154,-0.730568819042308
"Legislator 495",-0.359094190811218,-0.308297555691018
"Legislator 496",1.86404232132877,0.550382289008156
"Legislator 497",1.77887000764391,0.931192382627533
"Legislator 498",1.20290734196346,-0.349948695456264
"Legislator 499",1.34691154714356,-0.435054982618385
"Legislator 500",0.793800061968802,-0.889623591167262
"Legislator 501",-0.983026874229033,0.229589857410636
"Legislator 502",-0.576557635473651,0.715543454434158
"Legislator 503",-0.189268827169728,-0.553293052499275
"Legislator 504",-0.401684870018031,1.30189239541786
"Legislator 505",-0.215606575397467,1.94232196565189
"Legislator 506",-0.123369912488664,-0.556313970507839
"Legislator 507",-0.736742780594583,1.36543591667182
"Legislator 508",0.0830357551528647,0.448370993923166
"Legislator 509",-0.272565853794406,-0.326311524942166
"Legislator 510",-0.361914256639885,-0.247283822710245
"Legislator 511",-0.670578856710257,0.756358414845208
"Legislator 512",-1.20494986030423,-1.33371188243839
"Legislator 513",-0.536581578611268,1.46957630464866
"Legislator 514",0.336427143325257,-0.377242747739484
"Legislator 515",-0.953372515904069,0.907622031396879
"Legislator 516",0.359831285684111,-0.117141634966632
"Legislator 517",-0.285997098236629,-0.545050560557869
"Legislator 518",-0.0782360892966132,0.277774381971611
"Legislator 519",0.705297668972847,1.17932456595114
"Legislator 520",-2.2040949603472,0.14213603808057
"Legislator 521",-0.278316794980166,0.0960031018275263
"Legislator 522",0.0764857246201791,1.14421946924585
"Legislator 523",0.752852926900356,0.768305742692244
"Legislator 524",1.72364076685167,-0.542761290417842
"Legislator 525",-0.771824001743567,0.186290042459613
"Legislator 526",-1.49971209368786,-1.67372169141861
"Legislator 527",-0.0818596060201818,1.15435145992842
"Legislator 528",-0.261726037446476,-0.177002267294699
"Legislator 529",-0.511806621516043,-0.485137907736061
"Legislator 530",-0.759011642512513,0.834928262376399
"Legislator 531",-0.00265394725184834,1.2190435994633
"Legislator 532",1.48990262279181,-0.468378851425807
"Legislator 533",0.960490100670843,-0.361905495204725
"Legislator 534",0.737937762420127,-0.103284926893047
"Legislator 535",2.19684423448498,0.104968671403317
"Legislator 536",1.71190045993194,0.633618311196305
"Legislator 537",-1.11588743722107,0.6738537732107
"Legislator 538",-0.412143818339588,0.646074086535194
"Legislator 539",-0.0178920700667292,1.17750972778623
"Legislator 540",-0.0408887504195123,2.52861106188394
"Legislator 541",0.83987522278752,1.95865419625304
"Legislator 542",-1.30739918928499,-0.362948324116498
"Legislator 543",-1.53150375090077,-0.132433336033925
"Legislator 544",-0.734980102941019,-0.71182633423512
"Legislator 545",-1.75814405156398,-0.292938580283534
"Legislator 546",-0.631924589189967,0.443365239235558
"Legislator 547",1.06678250264777,-0.551044762222036
"Legislator 548",-0.249759028280706,0.194363560086259
"Legislator 549",-0.457013974200962,1.84404140208787
"Legislator 550",-0.726553353958059,-1.68575891422561
"Legislator 551",-0.323286274305887,0.519808050605705
"Legislator 552",-0.279397517931039,-0.990345769933341
"Legislator 553",0.15590828489531,1.86193417397257
"Legislator 554",-0.227116857230338,0.0670563335025386
